time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/entropy_loss,train/explained_variance,train/learning_rate,train/policy_loss,train/n_updates,train/value_loss,eval/mean_reward,eval/mean_ep_length
27,4959918,132,259,-2.9718501567840576,0.049132585525512695,0.00010343963981534115,0.07937555760145187,3880,0.06026127189397812,,
28,4961196,137,259,-2.996835708618164,0.30640357732772827,0.00010338897992869562,-0.040210623294115067,3881,0.08314234763383865,,
29,4962474,142,259,-2.9827680587768555,0.26642972230911255,0.00010333832004205009,0.027193129062652588,3882,0.04867037385702133,,
30,4963752,147,259,-2.9603700637817383,0.44636982679367065,0.00010328766015540456,-0.024960225448012352,3883,0.0449923537671566,,
31,4965030,152,259,-2.9803717136383057,0.36670076847076416,0.00010323700026875902,-0.027707260102033615,3884,0.06770792603492737,,
32,4966308,157,259,-2.9941611289978027,0.275873601436615,0.0001031863403821135,0.04739357903599739,3885,0.06081867963075638,,
33,4967586,162,259,-2.978788375854492,0.20568645000457764,0.00010313568049546795,0.0045888060703873634,3886,0.04856724292039871,,
34,4968864,167,259,-2.975085973739624,0.24752449989318848,0.00010308502060882244,-0.03871748968958855,3887,0.07391233742237091,,
35,4970142,172,259,-2.9422128200531006,0.22260159254074097,0.00010303436072217692,0.008069983683526516,3888,0.07750669866800308,,
36,4971420,177,259,-2.954418182373047,0.36187267303466797,0.00010298370083553137,-0.03573998063802719,3889,0.05403010547161102,,
37,4972698,182,259,-3.0053160190582275,0.3991970419883728,0.00010293304094888586,0.014071806333959103,3890,0.04310103878378868,,
38,4973976,187,259,-3.0061240196228027,0.4688533544540405,0.00010288238106224031,-0.02411530539393425,3891,0.04092150926589966,,
39,4975254,192,259,-2.979356050491333,0.2581394910812378,0.00010283172117559478,-0.000557805469725281,3892,0.06833066046237946,,
40,4976532,196,259,-2.9600534439086914,0.2887845039367676,0.00010278106128894925,-0.020219773054122925,3893,0.06870073080062866,,
41,4977810,201,259,-3.001108407974243,0.3425590991973877,0.00010273040140230372,0.010685756802558899,3894,0.03896060585975647,,
42,4979088,206,259,-2.976606845855713,0.4478301405906677,0.0001026797415156582,-0.0712990090250969,3895,0.06193545460700989,,
43,4980366,211,259,-2.9351909160614014,0.38792699575424194,0.00010262908162901265,-0.0400339774787426,3896,0.06982158869504929,,
44,4981644,216,259,-2.9922330379486084,0.2895151972770691,0.00010257842174236714,-0.018908940255641937,3897,0.07158736139535904,,
45,4982922,221,259,-2.9026055335998535,0.19481438398361206,0.00010252776185572159,0.0098011689260602,3898,0.06920734792947769,,
46,4984200,226,259,-2.9569780826568604,0.3682097792625427,0.00010247710196907607,-0.04378937929868698,3899,0.08260758221149445,,
47,4985478,231,259,-2.997931957244873,-0.00695645809173584,0.00010242644208243053,0.0298130102455616,3900,0.03444776311516762,,
48,4986756,236,259,-2.929258346557617,0.33025991916656494,0.00010237578219578501,0.024975955486297607,3901,0.055070459842681885,,
49,4988034,241,259,-2.9445323944091797,0.2925792336463928,0.00010232512230913948,0.008161165751516819,3902,0.0912506952881813,,
50,4989312,246,259,-3.0207877159118652,0.26877862215042114,0.00010227446242249395,0.0013541547814384103,3903,0.07213830202817917,,
51,4990590,251,259,-2.9614763259887695,0.13085144758224487,0.00010222380253584842,0.02856820821762085,3904,0.04723859205842018,,
52,4991868,256,259,-2.9750449657440186,0.36161285638809204,0.00010217314264920287,-0.019234957173466682,3905,0.07698868215084076,,
53,4993146,261,259,-2.9375698566436768,0.37994909286499023,0.00010212248276255736,-0.060075558722019196,3906,0.056285202503204346,,
54,4994424,266,259,-2.835902214050293,0.26573634147644043,0.00010207182287591181,-0.024832632392644882,3907,0.10122627764940262,,
55,4995702,271,259,-2.938749313354492,0.31146591901779175,0.0001020211629892663,0.012087032198905945,3908,0.052287906408309937,,
56,4996980,275,259,-2.966505765914917,0.17095428705215454,0.00010197050310262075,0.004225284792482853,3909,0.0821371078491211,,
57,4998258,280,259,-3.0010223388671875,0.20503002405166626,0.00010191984321597523,-0.01342714298516512,3910,0.08343428373336792,,
58,4999536,285,259,-2.9423792362213135,-0.0037778615951538086,0.00010186918332932971,0.03695549815893173,3911,0.049452558159828186,,
59,5000814,290,259,-2.9466378688812256,0.2943456172943115,0.00010181852344268417,0.009651094675064087,3912,0.06088852509856224,,
60,5002092,295,259,-2.972684383392334,0.2848129868507385,0.00010176786355603865,-0.039834000170230865,3913,0.05327118933200836,,
61,5003370,300,259,-2.890559196472168,0.3284844160079956,0.0001017172036693931,-0.07782985270023346,3914,0.06076394021511078,,
62,5004648,305,259,-3.019796133041382,0.28849083185195923,0.00010166654378274758,-0.023976191878318787,3915,0.048326242715120316,,
63,5005926,310,259,-2.951115608215332,0.1819954514503479,0.00010161588389610203,0.025348560884594917,3916,0.05392754450440407,,
64,5007204,315,259,-2.9630396366119385,0.2660542130470276,0.00010156522400945651,-0.01594081148505211,3917,0.06627462059259415,,
65,5008482,320,259,-2.96669340133667,0.26054394245147705,0.000101514564122811,-0.0012049130164086819,3918,0.08033384382724762,,
66,5009760,325,259,-2.9275691509246826,0.22242707014083862,0.00010146390423616545,0.0009538832237012684,3919,0.06710094213485718,,
67,5011038,330,259,-2.938711166381836,0.39833271503448486,0.00010141324434951993,-0.03018624149262905,3920,0.04943408444523811,,
68,5012316,334,259,-2.956395387649536,0.2548094391822815,0.00010136258446287439,0.02643265575170517,3921,0.06663277000188828,,
69,5013594,339,259,-2.9647316932678223,0.26274168491363525,0.00010131192457622887,0.01690039224922657,3922,0.08286429941654205,,
70,5014872,344,259,-2.9673805236816406,0.3221757411956787,0.00010126126468958333,-0.025335654616355896,3923,0.08129128813743591,,
71,5016150,349,259,-2.9731035232543945,0.280689001083374,0.00010121060480293781,-0.015676721930503845,3924,0.0568593293428421,,
72,5017428,354,259,-3.0136029720306396,0.34829407930374146,0.00010115994491629228,0.035360995680093765,3925,0.0884004607796669,,
73,5018706,359,259,-2.981649398803711,0.5159341990947723,0.00010110928502964673,-0.10729445517063141,3926,0.04633317142724991,,
74,5019984,364,259,-2.947434186935425,0.36261844635009766,0.00010105862514300121,-0.006438498385250568,3927,0.06331460177898407,,
75,5021262,369,259,-2.8966495990753174,0.3786691427230835,0.00010100796525635567,-0.038687899708747864,3928,0.037342436611652374,,
76,5022540,374,259,-2.9577133655548096,0.14342623949050903,0.00010095730536971015,-0.017388466745615005,3929,0.050288330763578415,,
77,5023818,379,259,-2.9103968143463135,0.14518356323242188,0.00010090664548306461,-0.014539215713739395,3930,0.044121913611888885,,
78,5025096,384,259,-2.983609199523926,0.24965918064117432,0.00010085598559641909,0.02608347311615944,3931,0.0500030480325222,,
79,5026374,389,259,-2.993960380554199,0.3522341847419739,0.00010080532570977357,-0.031065264716744423,3932,0.08010762929916382,,
80,5027652,394,259,-2.9149627685546875,0.2315240502357483,0.00010075466582312803,-0.0056366389617323875,3933,0.06765350699424744,,
81,5028930,398,259,-2.998540163040161,0.30167990922927856,0.00010070400593648251,0.0038103184197098017,3934,0.06909722834825516,,
82,5030208,403,259,-2.9633560180664062,0.3465096950531006,0.00010065334604983697,-0.06121905520558357,3935,0.06808192282915115,,
83,5031486,408,259,-2.9437787532806396,0.3197055459022522,0.00010060268616319143,-0.02441738173365593,3936,0.07321809977293015,,
84,5032764,413,259,-2.989133358001709,0.21372294425964355,0.00010055202627654589,0.011297470889985561,3937,0.08477769792079926,,
85,5034042,418,259,-3.026585817337036,0.3795958161354065,0.00010050136638990037,-0.029720455408096313,3938,0.03423532098531723,,
86,5035320,423,259,-2.9831740856170654,0.45062345266342163,0.00010045070650325483,-0.027528267353773117,3939,0.03720739111304283,,
87,5036598,428,259,-2.9785099029541016,0.3816167116165161,0.00010040004661660931,-0.046658437699079514,3940,0.04355672001838684,,
88,5037876,433,259,-2.8901195526123047,0.3309441804885864,0.00010034938672996379,0.013857411220669746,3941,0.039207573980093,,
89,5039154,438,259,-2.9775922298431396,0.3103507161140442,0.00010029872684331825,-0.046154625713825226,3942,0.05782829225063324,,
,5040000,,,-2.9607696533203125,0.35648828744888306,0.00010024806695667273,-0.06725283712148666,3943,0.056629717350006104,0.5991749987006187,275.875
,5040000,,,,,,,,,0.3422500044107437,492.875
90,5040432,472,243,,,,,,,,
91,5041710,477,243,-2.988771438598633,0.30272382497787476,0.00010019740707002718,0.06025699898600578,3944,0.07590984553098679,,
92,5042988,482,243,-2.9040770530700684,0.2855309247970581,0.00010014674718338167,0.027712473645806313,3945,0.0792766883969307,,
93,5044266,487,243,-2.986701488494873,0.30890125036239624,0.00010009608729673612,0.02767563983798027,3946,0.05137382447719574,,
94,5045544,492,244,-2.9497926235198975,0.31313562393188477,0.00010004542741009059,0.013207493349909782,3947,0.06700867414474487,,
1,5046822,4,258,-3.0026512145996094,0.28627288341522217,9.999476752344507e-05,-0.028580177575349808,3948,0.0420670360326767,,
2,5048100,9,260,-2.959684371948242,0.2107006311416626,0.0001045966891386464,0.024926353245973587,3949,0.0811559185385704,,
3,5049378,14,260,-2.975573778152466,0.3526994585990906,0.00010454720741900564,-0.021508105099201202,3950,0.09131426364183426,,
4,5050656,19,260,-2.898413896560669,0.3388858437538147,0.00010449772569936487,0.06808949261903763,3951,0.06493579596281052,,
5,5051934,24,260,-2.958698272705078,0.27163541316986084,0.00010444824397972412,-0.02647324651479721,3952,0.08747362345457077,,
6,5053212,29,260,-2.9432642459869385,0.24921119213104248,0.00010439876226008335,-0.0021759713999927044,3953,0.0874173641204834,,
7,5054490,34,260,-2.92789888381958,0.22354447841644287,0.0001043492805404426,-0.014629966579377651,3954,0.0803694948554039,,
8,5055768,39,260,-2.9809978008270264,0.3545020818710327,0.00010429979882080184,-0.022730432450771332,3955,0.060932260006666183,,
9,5057046,44,260,-2.923466205596924,0.33922451734542847,0.00010425031710116108,-0.03982909023761749,3956,0.05088274925947189,,
10,5058324,49,260,-2.892049789428711,0.2462509274482727,0.00010420083538152032,-0.01750744879245758,3957,0.07858584076166153,,
11,5059602,53,260,-2.9680631160736084,0.3895479440689087,0.00010415135366187955,-0.02285628952085972,3958,0.038870133459568024,,
12,5060880,58,260,-2.910522699356079,0.42512261867523193,0.00010410187194223881,-0.12264510989189148,3959,0.052941109985113144,,
13,5062158,63,260,-2.9752068519592285,0.2879255414009094,0.00010405239022259805,0.004722943063825369,3960,0.05154885724186897,,
14,5063436,68,260,-2.924194097518921,0.3978925347328186,0.00010400290850295728,0.007629462983459234,3961,0.07758909463882446,,
15,5064714,73,260,-2.922332286834717,0.3086174726486206,0.00010395342678331654,-0.030799638479948044,3962,0.06518595665693283,,
16,5065992,78,260,-2.882455587387085,0.3030216693878174,0.00010390394506367578,-0.014937915839254856,3963,0.0717414915561676,,
17,5067270,83,260,-2.949507474899292,0.3283384442329407,0.00010385446334403501,-0.026474786922335625,3964,0.06393234431743622,,
18,5068548,88,260,-2.9425745010375977,0.1755625605583191,0.00010380498162439428,0.025103844702243805,3965,0.09396641701459885,,
19,5069826,93,260,-2.9427781105041504,0.3459523320198059,0.00010375549990475351,-0.03399806097149849,3966,0.07954953610897064,,
20,5071104,98,260,-2.90893292427063,0.26321715116500854,0.00010370601818511274,-0.001926340744830668,3967,0.09375325590372086,,
21,5072382,103,260,-2.865018129348755,0.28335052728652954,0.00010365653646547198,-0.01315226685255766,3968,0.07663220167160034,,
22,5073660,108,260,-2.969512939453125,0.3192281126976013,0.00010360705474583124,-0.022989198565483093,3969,0.07804018259048462,,
23,5074938,112,260,-2.9403841495513916,0.3341163992881775,0.00010355757302619047,-0.07462390512228012,3970,0.06676873564720154,,
24,5076216,117,260,-2.941021680831909,0.3261599540710449,0.00010350809130654971,-0.08082803338766098,3971,0.09156874567270279,,
25,5077494,122,260,-2.9525179862976074,0.3969598412513733,0.00010345860958690896,-0.014427470043301582,3972,0.09018604457378387,,
26,5078772,127,260,-2.9099299907684326,0.3442423343658447,0.00010340912786726819,-0.0334300622344017,3973,0.09345333278179169,,
27,5080050,132,260,-2.9474260807037354,0.3450462818145752,0.00010335964614762743,-0.021734390407800674,3974,0.07592860609292984,,
28,5081328,137,260,-2.9613258838653564,0.3726772665977478,0.00010331016442798669,-0.012964949943125248,3975,0.10007478296756744,,
29,5082606,142,260,-2.982853412628174,0.4146193265914917,0.00010326068270834592,-0.006587531417608261,3976,0.06667959690093994,,
30,5083884,147,260,-2.8995542526245117,0.25251561403274536,0.00010321120098870516,0.00726972334086895,3977,0.08181098848581314,,
31,5085162,152,260,-2.9575579166412354,0.32032960653305054,0.00010316171926906442,0.01331317238509655,3978,0.0811893418431282,,
32,5086440,157,260,-2.948807954788208,0.3432731032371521,0.00010311223754942365,0.0002426728024147451,3979,0.05734170600771904,,
33,5087718,162,260,-2.860527753829956,0.21183431148529053,0.00010306275582978289,0.06293594092130661,3980,0.06884855031967163,,
34,5088996,166,260,-2.9342777729034424,0.2702193260192871,0.00010301327411014212,-0.012725692242383957,3981,0.09259388595819473,,
35,5090274,171,260,-3.0058414936065674,0.3079821467399597,0.00010296379239050138,-0.038381509482860565,3982,0.08639897406101227,,
36,5091552,176,260,-2.9512276649475098,0.32258981466293335,0.00010291431067086062,-0.029769249260425568,3983,0.06588229537010193,,
37,5092830,181,260,-2.9189987182617188,0.42270684242248535,0.00010286482895121985,0.008844512514770031,3984,0.07636156678199768,,
38,5094108,186,260,-2.987352132797241,0.32412779331207275,0.00010281534723157911,-0.08000920712947845,3985,0.07795121520757675,,
39,5095386,191,259,-2.904899835586548,0.34086382389068604,0.00010276586551193835,-0.0013968597631901503,3986,0.0743764266371727,,
40,5096664,196,259,-2.90588116645813,0.1842406988143921,0.00010271638379229758,0.022273944690823555,3987,0.10200025141239166,,
41,5097942,201,259,-2.922258138656616,0.45697951316833496,0.00010266690207265683,-0.07294537872076035,3988,0.06964166462421417,,
42,5099220,206,259,-3.0023179054260254,0.35395878553390503,0.00010261742035301606,0.004204488825052977,3989,0.08112239837646484,,
43,5100498,211,259,-2.9460690021514893,0.46923714876174927,0.0001025679386333753,0.027060532942414284,3990,0.05142824351787567,,
44,5101776,216,259,-2.955219268798828,0.3025170564651489,0.00010251845691373453,-0.009116090834140778,3991,0.0948229506611824,,
45,5103054,221,259,-3.0030713081359863,0.4048338532447815,0.0001024689751940938,-0.02121466025710106,3992,0.07923579961061478,,
46,5104332,226,259,-2.93936824798584,0.34429603815078735,0.00010241949347445303,-0.004416252486407757,3993,0.0835714265704155,,
47,5105610,231,259,-2.9101994037628174,0.33692723512649536,0.00010237001175481226,-0.05934512987732887,3994,0.07406206429004669,,
48,5106888,236,259,-3.0046513080596924,0.3197665810585022,0.00010232053003517152,0.007415222004055977,3995,0.09126666188240051,,
49,5108166,241,259,-2.9067606925964355,0.3806759715080261,0.00010227104831553076,-0.02191215008497238,3996,0.060742463916540146,,
50,5109444,246,259,-2.945011854171753,0.3168296813964844,0.00010222156659589,-0.02931107021868229,3997,0.0844571515917778,,
51,5110722,250,259,-2.9773433208465576,0.31410372257232666,0.00010217208487624925,-0.007432968821376562,3998,0.07042410224676132,,
52,5112000,255,259,-2.9975745677948,0.41480952501296997,0.00010212260315660849,-0.01576760970056057,3999,0.03704201802611351,,
53,5113278,260,259,-2.901750087738037,0.30200010538101196,0.00010207312143696772,0.024156227707862854,4000,0.10827814787626266,,
54,5114556,265,259,-2.920680046081543,0.2274479866027832,0.00010202363971732699,-0.02676098793745041,4001,0.08995813131332397,,
55,5115834,270,259,-2.9310622215270996,0.3274444341659546,0.00010197415799768622,-0.01477371621876955,4002,0.05779046192765236,,
56,5117112,275,259,-2.9481310844421387,0.27307432889938354,0.00010192467627804545,0.03024154342710972,4003,0.05617523565888405,,
57,5118390,280,259,-2.9997034072875977,0.42543160915374756,0.00010187519455840469,-0.0312902107834816,4004,0.07012568414211273,,
58,5119668,285,259,-2.963419198989868,0.3553977608680725,0.00010182571283876394,-0.06810328364372253,4005,0.09503806382417679,,
59,5120946,290,259,-2.936476469039917,0.4036383628845215,0.00010177623111912317,-0.0383429229259491,4006,0.06571158021688461,,
60,5122224,295,259,-2.869358777999878,0.35043710470199585,0.00010172674939948242,-0.09761949628591537,4007,0.07777320593595505,,
61,5123502,300,259,-2.908839464187622,0.30751127004623413,0.00010167726767984167,-0.01920720562338829,4008,0.07191141694784164,,
62,5124780,305,259,-2.909463405609131,0.38812190294265747,0.0001016277859602009,-0.024641988798975945,4009,0.06083483248949051,,
63,5126058,310,259,-2.8245887756347656,0.24302250146865845,0.00010157830424056014,-0.022582387551665306,4010,0.10641101747751236,,
64,5127336,315,259,-2.8259835243225098,0.1472560167312622,0.0001015288225209194,0.10169515013694763,4011,0.07984799891710281,,
65,5128614,320,259,-2.91681170463562,0.3149424195289612,0.00010147934080127863,-0.02941383421421051,4012,0.08485563844442368,,
66,5129892,325,259,-2.9086990356445312,0.4136294722557068,0.00010142985908163787,-0.055551353842020035,4013,0.06325682252645493,,
67,5131170,330,259,-2.911426544189453,0.2798841595649719,0.00010138037736199713,-0.0099661685526371,4014,0.0966101884841919,,
68,5132448,335,259,-3.032782793045044,0.4920654296875,0.00010133089564235636,-0.02726694755256176,4015,0.027412626892328262,,
69,5133726,340,259,-3.0549232959747314,0.28339332342147827,0.0001012814139227156,0.04325565695762634,4016,0.05770021304488182,,
70,5135004,344,259,-2.8645894527435303,0.2054467797279358,0.00010123193220307483,0.0015263684326782823,4017,0.05991455912590027,,
71,5136282,349,259,-2.8635990619659424,0.3748336434364319,0.00010118245048343409,-0.010806207545101643,4018,0.0688551738858223,,
72,5137560,354,259,-2.8952765464782715,0.39556288719177246,0.00010113296876379333,-0.04699632525444031,4019,0.06946032494306564,,
73,5138838,359,259,-2.9404213428497314,0.3311495780944824,0.00010108348704415256,-0.0274896752089262,4020,0.05597943440079689,,
74,5140116,364,259,-2.917478084564209,0.200420081615448,0.00010103400532451181,-0.01204486470669508,4021,0.05977431312203407,,
75,5141394,369,259,-2.959745407104492,0.30309873819351196,0.00010098452360487106,0.06323058903217316,4022,0.07083158195018768,,
76,5142672,374,259,-2.8972251415252686,0.3096123933792114,0.00010093504188523029,-0.005472908727824688,4023,0.06159073859453201,,
77,5143950,379,259,-2.8634486198425293,0.18058162927627563,0.00010088556016558954,-0.018176989629864693,4024,0.08846991509199142,,
78,5145228,384,259,-2.9264841079711914,0.2569813132286072,0.00010083607844594877,-0.03226090222597122,4025,0.08357016742229462,,
79,5146506,389,259,-2.920917510986328,0.38393306732177734,0.00010078659672630801,-0.04809022322297096,4026,0.07900878041982651,,
80,5147784,394,259,-2.9122538566589355,0.30336087942123413,0.00010073711500666727,-0.02483501099050045,4027,0.06740964204072952,,
81,5149062,399,259,-2.9577853679656982,0.2217705249786377,0.0001006876332870265,-0.005649488884955645,4028,0.07801761478185654,,
82,5150340,404,259,-2.9300432205200195,0.40496593713760376,0.00010063815156738574,-0.0472177155315876,4029,0.07003221660852432,,
83,5151618,409,259,-2.902838945388794,0.3088109493255615,0.00010058866984774497,-0.021666405722498894,4030,0.08429814875125885,,
84,5152896,414,259,-2.94482159614563,0.24782788753509521,0.00010053918812810423,0.07832542806863785,4031,0.05431295931339264,,
85,5154174,419,259,-2.949697971343994,0.3709564805030823,0.00010048970640846347,-0.002878224942833185,4032,0.08137299865484238,,
86,5155452,424,259,-2.8786633014678955,0.0944550633430481,0.0001004402246888227,0.06690295040607452,4033,0.10693077743053436,,
87,5156730,429,259,-2.917585849761963,0.33358991146087646,0.00010039074296918197,-0.027100445702672005,4034,0.06474196910858154,,
88,5158008,433,259,-2.922581434249878,0.34494513273239136,0.0001003412612495412,-0.008986324071884155,4035,0.07664739340543747,,
89,5159286,438,259,-2.9240832328796387,0.2528263330459595,0.00010029177952990043,-0.009645381011068821,4036,0.07304184883832932,,
90,5160564,443,259,-2.9680938720703125,0.32508713006973267,0.0001002422978102597,-0.05858848989009857,4037,0.07839501649141312,,
91,5161842,448,259,-2.8885316848754883,0.32203489542007446,0.00010019281609061893,-0.01781882904469967,4038,0.08139929920434952,,
92,5163120,453,259,-2.873655080795288,0.205829918384552,0.00010014333437097816,0.00010579814988886937,4039,0.07937173545360565,,
93,5164398,458,259,-2.910149335861206,0.29201817512512207,0.0001000938526513374,-0.00840651523321867,4040,0.0904439315199852,,
94,5165676,463,259,-2.9112985134124756,0.39806169271469116,0.00010004437093169665,-0.08118896931409836,4041,0.06108641251921654,,
1,5166954,4,259,-2.925956964492798,0.4009784460067749,9.999488921205591e-05,-0.060669220983982086,4042,0.08651024103164673,,
2,5168232,9,259,-2.9498131275177,0.36968231201171875,0.0001044922163219993,0.027380548417568207,4043,0.06679821759462357,,
3,5169510,14,259,-2.8978540897369385,0.45822715759277344,0.00010444385921498025,-0.07224476337432861,4044,0.09054545313119888,,
4,5170788,19,258,-2.8972904682159424,0.32901066541671753,0.00010439550210796123,-0.04776163771748543,4045,0.09746646136045456,,
5,5172066,24,258,-2.976937770843506,0.3669617176055908,0.00010434714500094218,0.006839889567345381,4046,0.08155190199613571,,
6,5173344,29,259,-2.828124523162842,0.3352372646331787,0.00010429878789392313,0.05896871164441109,4047,0.07737934589385986,,
7,5174622,34,258,-2.9667067527770996,0.22357267141342163,0.00010425043078690409,0.015995729714632034,4048,0.052889399230480194,,
8,5175900,39,258,-2.9486658573150635,0.369645893573761,0.00010420207367988503,-0.026056572794914246,4049,0.05331654101610184,,
9,5177178,44,258,-2.9311349391937256,0.2040361762046814,0.00010415371657286599,-0.016641708090901375,4050,0.09318473190069199,,
10,5178456,49,258,-2.9227888584136963,0.3976172208786011,0.00010410535946584693,-0.05953235179185867,4051,0.08157476037740707,,
11,5179734,54,258,-2.968223810195923,0.3708556294441223,0.00010405700235882789,-0.05104544386267662,4052,0.07335060089826584,,
12,5181012,59,258,-2.959491729736328,0.3137146234512329,0.00010400864525180885,-0.021829374134540558,4053,0.09765312075614929,,
13,5182290,64,258,-2.8846051692962646,0.1805189847946167,0.00010396028814478982,0.017027679830789566,4054,0.07986775785684586,,
14,5183568,69,258,-2.9367592334747314,0.35809004306793213,0.00010391193103777077,-0.006980630103498697,4055,0.06568734347820282,,
15,5184846,74,258,-2.8387205600738525,0.22654306888580322,0.00010386357393075172,0.01962621696293354,4056,0.07374069094657898,,
16,5186124,79,258,-2.9639084339141846,0.4379303455352783,0.00010381521682373267,-0.04431385546922684,4057,0.08204760402441025,,
17,5187402,84,258,-2.9147846698760986,0.26391154527664185,0.00010376685971671363,-0.0388890877366066,4058,0.09160270541906357,,
18,5188680,88,258,-2.9556310176849365,0.3380401134490967,0.00010371850260969457,0.01868780329823494,4059,0.09111402183771133,,
19,5189958,93,258,-2.9634525775909424,0.18633782863616943,0.00010367014550267553,-0.0031690432224422693,4060,0.1105421856045723,,
20,5191236,98,258,-2.90252423286438,0.2377975583076477,0.00010362178839565649,-0.012871740385890007,4061,0.08199629932641983,,
21,5192514,103,258,-2.8586487770080566,0.11190277338027954,0.00010357343128863746,0.10388626158237457,4062,0.09751401841640472,,
22,5193792,108,258,-2.900012493133545,0.2591770887374878,0.0001035250741816184,0.016377218067646027,4063,0.08404842019081116,,
23,5195070,113,258,-2.853424310684204,0.3277331590652466,0.00010347671707459936,-0.040231380611658096,4064,0.08122706413269043,,
24,5196348,118,258,-2.862351179122925,0.294425904750824,0.0001034283599675803,-0.002566500334069133,4065,0.04248030483722687,,
25,5197626,123,258,-2.9255008697509766,0.24976903200149536,0.00010338000286056126,-0.022383902221918106,4066,0.08947302401065826,,
26,5198904,128,258,-2.9703381061553955,0.28913527727127075,0.00010333164575354222,-0.0035491399466991425,4067,0.05812838673591614,,
27,5200182,133,258,-2.9160940647125244,0.40255439281463623,0.00010328328864652317,-0.016822850331664085,4068,0.07223358750343323,,
28,5201460,138,258,-2.8307137489318848,0.1432328224182129,0.00010323493153950413,0.11751779913902283,4069,0.10944683104753494,,
29,5202738,143,258,-2.816312551498413,0.3573910593986511,0.00010318657443248507,-0.09677347540855408,4070,0.06689726561307907,,
30,5204016,148,258,-2.8648500442504883,0.37737488746643066,0.00010313821732546604,-0.005791645962744951,4071,0.08244169503450394,,
31,5205294,153,258,-2.9652013778686523,0.23044490814208984,0.000103089860218447,-0.04129534587264061,4072,0.10429968684911728,,
32,5206572,157,258,-2.934891939163208,0.35951900482177734,0.00010304150311142794,-0.027818869799375534,4073,0.08010721206665039,,
33,5207850,162,258,-2.8905582427978516,0.3674449324607849,0.0001029931460044089,-0.04678801819682121,4074,0.06585422903299332,,
34,5209128,167,258,-2.952047109603882,0.4134281277656555,0.00010294478889738986,-0.04366458207368851,4075,0.0709032490849495,,
35,5210406,172,258,-2.949643135070801,0.2650097608566284,0.0001028964317903708,0.00475304713472724,4076,0.09603682905435562,,
36,5211684,177,258,-2.8737761974334717,0.125779926776886,0.00010284807468335176,0.05736275017261505,4077,0.05571240559220314,,
37,5212962,182,258,-2.8946595191955566,0.30280911922454834,0.00010279971757633271,0.04526888579130173,4078,0.05199931934475899,,
38,5214240,187,258,-2.8925626277923584,0.3188517689704895,0.00010275136046931368,-0.04069489613175392,4079,0.10574465245008469,,
39,5215518,192,258,-2.890214681625366,0.5069317519664764,0.00010270300336229464,-0.10026782006025314,4080,0.06649447977542877,,
40,5216796,197,258,-2.8349344730377197,0.35829687118530273,0.00010265464625527558,-0.07954434305429459,4081,0.08892249315977097,,
41,5218074,202,258,-2.914098024368286,0.3190315365791321,0.00010260628914825654,0.004130876623094082,4082,0.07763100415468216,,
42,5219352,207,258,-3.0083730220794678,0.3483397364616394,0.0001025579320412375,0.016934270039200783,4083,0.06553174555301666,,
43,5220630,212,258,-2.923931837081909,0.4266663193702698,0.00010250957493421844,0.016613423824310303,4084,0.06358770281076431,,
44,5221908,217,258,-2.9517059326171875,0.3254217505455017,0.0001024612178271994,-0.035489410161972046,4085,0.08124568313360214,,
45,5223186,222,258,-2.8852221965789795,0.48528701066970825,0.00010241286072018034,-0.01986614242196083,4086,0.06628236174583435,,
46,5224464,227,258,-2.965453863143921,0.3317912817001343,0.0001023645036131613,-0.0004236462991684675,4087,0.06262466311454773,,
47,5225742,232,258,-2.9850378036499023,0.3165740370750427,0.00010231614650614227,0.08307096362113953,4088,0.06828037649393082,,
48,5227020,237,258,-2.9778690338134766,0.28573358058929443,0.00010226778939912323,0.0034831110388040543,4089,0.08090062439441681,,
49,5228298,242,258,-2.891714572906494,0.4248749613761902,0.00010221943229210418,-0.006002359092235565,4090,0.0692993775010109,,
50,5229576,247,258,-2.9014694690704346,0.4891747832298279,0.00010217107518508514,-0.04272887855768204,4091,0.07978542894124985,,
51,5230854,252,258,-2.8382418155670166,0.4055567979812622,0.00010212271807806608,0.037258800119161606,4092,0.0724186897277832,,
52,5232132,257,258,-2.8741397857666016,0.22397363185882568,0.00010207436097104704,0.07996565103530884,4093,0.07159029692411423,,
53,5233410,262,258,-2.93924880027771,0.45099592208862305,0.00010202600386402798,-0.06658610701560974,4094,0.09972205758094788,,
54,5234688,266,258,-2.887101173400879,0.2437523603439331,0.00010197764675700894,0.04878984019160271,4095,0.08258312940597534,,
55,5235966,271,258,-2.9193243980407715,0.33279699087142944,0.00010192928964998991,-0.005357169080525637,4096,0.07693301141262054,,
56,5237244,276,258,-2.9698736667633057,0.3326641321182251,0.00010188093254297087,-0.024537257850170135,4097,0.08930109441280365,,
57,5238522,281,258,-2.8967039585113525,0.28228557109832764,0.00010183257543595181,-0.07126329094171524,4098,0.10199949145317078,,
58,5239800,286,258,-2.9277007579803467,0.3990829586982727,0.00010178421832893277,0.018667832016944885,4099,0.0812869742512703,,
59,5241078,291,258,-2.90090012550354,0.5042079389095306,0.00010173586122191372,0.007575018797069788,4100,0.04999040439724922,,
60,5242356,296,258,-2.912557363510132,0.32467395067214966,0.00010168750411489468,-0.0189458467066288,4101,0.08720903098583221,,
